
	     TANUM	TAPOS	VLTYP	VLENR	NLTYP	NLENR	       CONFIRMED_AT
	7000003258	 0012			LMWE	00000000000014482480	20.151.222.035.022
	7000003258	 0013			LMWE	00000000000014482481	20.151.222.035.022
	7000003258	 0014			LMWE	00000000000014482482	20.151.222.035.022
	7000003258	 0015			LMWE	00000000000014482483	20.151.222.035.022
	7000003258	 0016			LMWE	00000000000014482484	20.151.222.035.022
	7000003258	 0017			LMWE	00000000000014482485	20.151.222.035.022
	7000003258	 0018			LMWE	00000000000014482486	20.151.222.035.022
	7000003258	 0019			LMWE	00000000000014482487	20.151.222.035.022
	7000003258	 0020			LMWE	00000000000014482488	20.151.222.035.022
	7000003258	 0021			LMWE	00000000000014482489	20.151.222.035.022
	7000003258	 0022			LMWE	00000000000014482490	20.151.222.035.022
	7000003258	 0023			LMWE	00000000000014482491	20.151.222.035.022
	7000003258	 0024			LMWE	00000000000014482492	20.151.222.035.022
	7000003258	 0025			LMWE	00000000000014482493	20.151.222.035.022
	7000003258	 0026			LMWE	00000000000014482494	20.151.222.035.022
	7000003258	 0027			LMWE	00000000000014482495	20.151.222.035.022
	7000003258	 0028			LMWE	00000000000014482496	20.151.222.035.022
	7000003258	 0029			LMWE	00000000000014482497	20.151.222.035.022
	7000003258	 0030			LMWE	00000000000014482498	20.151.222.035.022
	7000003258	 0031			LMWE	00000000000014482499	20.151.222.035.022
	7000003258	 0032			LMWE	00000000000014482500	20.151.222.035.022
	7000003259	 0001			LMWE	00000000000014481593	20.151.222.071.309
	7000003259	 0002			LMWE	00000000000014481594	20.151.222.071.309
	7000003259	 0003			LMWE	00000000000014481595	20.151.222.071.309
	7000003259	 0004			LMWE	00000000000014481596	20.151.222.071.309
	7000003259	 0005			LMWE	00000000000014481597	20.151.222.071.309
	7000003259	 0006			LMWE	00000000000014481598	20.151.222.071.309
	7000003259	 0007			LMWE	00000000000014481599	20.151.222.071.309
	7000003259	 0008			LMWE	00000000000014481600	20.151.222.071.309
	7000003259	 0009			LMWE	00000000000014481601	20.151.222.071.309
	7000003259	 0010			LMWE	00000000000014481602	20.151.222.071.309
	7000003259	 0011			LMWE	00000000000014481603	20.151.222.071.309
	7000003259	 0012			LMWE	00000000000014481604	20.151.222.071.309
	7000003259	 0013			LMWE	00000000000014481605	20.151.222.071.309
	7000003259	 0014			LMWE	00000000000014481606	20.151.222.071.309
	7000003259	 0015			LMWE	00000000000014481607	20.151.222.071.309
	7000003259	 0016			LMWE	00000000000014481608	20.151.222.071.309
	7000003259	 0017			LMWE	00000000000014481609	20.151.222.071.309
	7000003259	 0018			LMWE	00000000000014481610	20.151.222.071.309
	7000003259	 0019			LMWE	00000000000014481611	20.151.222.071.309
	7000003259	 0020			LMWE	00000000000014481612	20.151.222.071.309
	7000003259	 0021			LMWE	00000000000014481613	20.151.222.071.309
	7000003259	 0022			LMWE	00000000000014481614	20.151.222.071.309
	7000003259	 0023			LMWE	00000000000014481615	20.151.222.071.309
	7000003259	 0024			LMWE	00000000000014481616	20.151.222.071.309
	7000003259	 0025			LMWE	00000000000014481617	20.151.222.071.309
	7000003259	 0026			LMWE	00000000000014481618	20.151.222.071.309
	7000003259	 0027			LMWE	00000000000014481619	20.151.222.071.309
	7000003259	 0028			LMWE	00000000000014481620	20.151.222.071.309
	7000003259	 0029			LMWE	00000000000014481621	20.151.222.071.309
	7000003259	 0030			LMWE	00000000000014481622	20.151.222.071.309
	7000003259	 0031			LMWE	00000000000014481623	20.151.222.071.309
	7000003259	 0032			LMWE	00000000000014481624	20.151.222.071.309
	7000003259	 0033			LMWE	00000000000014481625	20.151.222.071.309
	7000003259	 0034			LMWE	00000000000014481626	20.151.222.071.309
	7000003259	 0035			LMWE	00000000000014481627	20.151.222.071.309
	7000003260	 0001			LMWE	00000000000014482098	20.151.222.071.330
	7000003260	 0002			LMWE	00000000000014482099	20.151.222.071.330
	7000003260	 0003			LMWE	00000000000014482100	20.151.222.071.330
	7000003260	 0004			LMWE	00000000000014482101	20.151.222.071.330
	7000003260	 0005			LMWE	00000000000014482102	20.151.222.071.330
	7000003260	 0006			LMWE	00000000000014482103	20.151.222.071.330
	7000003260	 0007			LMWE	00000000000014482104	20.151.222.071.330
	7000003260	 0008			LMWE	00000000000014482105	20.151.222.071.330
	7000003260	 0009			LMWE	00000000000014482106	20.151.222.071.330
	7000003260	 0010			LMWE	00000000000014482107	20.151.222.071.330
	7000003260	 0011			LMWE	00000000000014482108	20.151.222.071.330
	7000003260	 0012			LMWE	00000000000014482109	20.151.222.071.330
	7000003260	 0013			LMWE	00000000000014482110	20.151.222.071.330
	7000003260	 0014			LMWE	00000000000014482111	20.151.222.071.330
	7000003260	 0015			LMWE	00000000000014482112	20.151.222.071.330
	7000003260	 0016			LMWE	00000000000014482113	20.151.222.071.330
	7000003260	 0017			LMWE	00000000000014482114	20.151.222.071.330
	7000003260	 0018			LMWE	00000000000014482115	20.151.222.071.330
	7000003260	 0019			LMWE	00000000000014482116	20.151.222.071.330
	7000003260	 0020			LMWE	00000000000014482117	20.151.222.071.330
	7000003260	 0021			LMWE	00000000000014482118	20.151.222.071.330
	7000003260	 0022			LMWE	00000000000014482119	20.151.222.071.330
	7000003260	 0023			LMWE	00000000000014482120	20.151.222.071.330
	7000003260	 0024			LMWE	00000000000014482121	20.151.222.071.330
	7000003260	 0025			LMWE	00000000000014482122	20.151.222.071.330
	7000003260	 0026			LMWE	00000000000014482123	20.151.222.071.330
	7000003260	 0027			LMWE	00000000000014482124	20.151.222.071.330
	7000003260	 0028			LMWE	00000000000014482125	20.151.222.071.330
	7000003260	 0029			LMWE	00000000000014482126	20.151.222.071.330
	7000003260	 0030			LMWE	00000000000014482127	20.151.222.071.330
	7000003260	 0031			LMWE	00000000000014482128	20.151.222.071.330
	7000003260	 0032			LMWE	00000000000014482129	20.151.222.071.330
	7000003260	 0033			LMWE	00000000000014482130	20.151.222.071.330
	7000003260	 0034			LMWE	00000000000014482131	20.151.222.071.330
	7000003261	 0001		00000000000126919481			20.160.104.060.901
	7000003261	 0002				00000000000126919481	20.160.104.060.901
	7000003261	 0003		00000000000126919482			20.160.104.060.901
	7000003261	 0004				00000000000126919482	20.160.104.060.901
	7000003262	 0001		00000000000126919483			20.160.104.061.042
	7000003262	 0002				00000000000126919483	20.160.104.061.042
	7000003262	 0003		00000000000126919484			20.160.104.061.042
	7000003262	 0004				00000000000126919484	20.160.104.061.042
	7000003263	 0001		00000000000014368968			20.160.104.061.654
	7000003263	 0002		00000000000014368969			20.160.104.061.654
	7000003264	 0001		00000000000126882837			20.160.104.072.843
	7000003264	 0002				00000000000126882837	20.160.104.072.843
	7000003264	 0003		00000000000126882838			20.160.104.072.843
	7000003264	 0004				00000000000126882838	20.160.104.072.843
	7000003265	 0001		00000000000126882843			20.160.104.073.052
	7000003265	 0002				00000000000126882843	20.160.104.073.052
	7000003265	 0003		00000000000126882844			20.160.104.073.052
	7000003265	 0004				00000000000126882844	20.160.104.073.052
	7000003266	 0001		00000000000126882855			20.160.104.073.254
	7000003266	 0002				00000000000126882855	20.160.104.073.254
	7000003266	 0003		00000000000126882856			20.160.104.073.254
	7000003266	 0004				00000000000126882856	20.160.104.073.254
	7000003267	 0001		00000000000126882881			20.160.104.073.517
	7000003267	 0002				00000000000126882881	20.160.104.073.517
	7000003267	 0003		00000000000126882882			20.160.104.073.517
	7000003267	 0004				00000000000126882882	20.160.104.073.517
	7000003268	 0001		00000000000014349634			20.160.104.080.056
	7000003268	 0002		00000000000014349637			20.160.104.080.056
	7000003268	 0003		00000000000014349643			20.160.104.080.056
	7000003268	 0004		00000000000014349656			20.160.104.080.056
	7000003269	 0001		00000000000127124650			20.160.104.080.226
	7000003269	 0002				00000000000127124650	20.160.104.080.226
	7000003269	 0003		00000000000127124651			20.160.104.080.226
	7000003269	 0004				00000000000127124651	20.160.104.080.226
	7000003269	 0005		00000000000127124652			20.160.104.080.226
	7000003269	 0006				00000000000127124652	20.160.104.080.226
	7000003269	 0007		00000000000127124653			20.160.104.080.226
	7000003269	 0008				00000000000127124653	20.160.104.080.226
	7000003270	 0001		00000000000126919487			20.160.104.080.449
	7000003270	 0002				00000000000126919487	20.160.104.080.449
	7000003270	 0003		00000000000126919488			20.160.104.080.449
	7000003270	 0004				00000000000126919488	20.160.104.080.449
	7000003271	 0001		00000000000126919485			20.160.104.080.638
	7000003271	 0002				00000000000126919485	20.160.104.080.638
	7000003271	 0003		00000000000126919486			20.160.104.080.638
	7000003271	 0004				00000000000126919486	20.160.104.080.638
	7000003272	 0001		00000000000014368970			20.160.104.080.851
	7000003272	 0002		00000000000014368971			20.160.104.080.851
	7000003272	 0003		00000000000014467889			20.160.104.080.851
	7000003273	 0001		00000000000127124646			20.160.104.093.337
	7000003273	 0002				00000000000127124646	20.160.104.093.337
	7000003273	 0003		00000000000127124647			20.160.104.093.337
	7000003273	 0004				00000000000127124647	20.160.104.093.337
	7000003273	 0005		00000000000127124648			20.160.104.093.337
	7000003273	 0006				00000000000127124648	20.160.104.093.337
	7000003273	 0007		00000000000127124649			20.160.104.093.337
	7000003273	 0008				00000000000127124649	20.160.104.093.337
	7000003274	 0001		00000000000126882877			20.160.104.093.629
	7000003274	 0002				00000000000126882877	20.160.104.093.629
	7000003274	 0003		00000000000126882878			20.160.104.093.630
	7000003274	 0004				00000000000126882878	20.160.104.093.630
	7000003275	 0001		00000000000127124654			20.160.104.093.952
	7000003275	 0002				00000000000127124654	20.160.104.093.952
	7000003275	 0003		00000000000127124655			20.160.104.093.952
	7000003275	 0004				00000000000127124655	20.160.104.093.952
	7000003275	 0005		00000000000127124656			20.160.104.093.952
	7000003275	 0006				00000000000127124656	20.160.104.093.952
	7000003275	 0007		00000000000127124657			20.160.104.093.952
	7000003275	 0008				00000000000127124657	20.160.104.093.952
	7000003276	 0001		00000000000127124658			20.160.104.094.055
	7000003276	 0002				00000000000127124658	20.160.104.094.055
	7000003276	 0003		00000000000127124659			20.160.104.094.055
	7000003276	 0004				00000000000127124659	20.160.104.094.055
	7000003276	 0005		00000000000127124660			20.160.104.094.055
	7000003276	 0006				00000000000127124660	20.160.104.094.055
	7000003276	 0007		00000000000127124661			20.160.104.094.055
	7000003276	 0008				00000000000127124661	20.160.104.094.055
	7000003277	 0001		00000000000126882885			20.160.104.094.303
	7000003277	 0002				00000000000126882885	20.160.104.094.303
	7000003277	 0003		00000000000126882886			20.160.104.094.303
	7000003277	 0004				00000000000126882886	20.160.104.094.303
	7000003278	 0001		00000000000014349654			20.160.104.095.255
	7000003278	 0002		00000000000014349658			20.160.104.095.255
	7000003278	 0003		00000000000014467888			20.160.104.095.255
	7000003278	 0004		00000000000014467890			20.160.104.095.255
	7000003278	 0005		00000000000014467891			20.160.104.095.255
	7000003279	 0001		00000000000126882889			20.160.104.115.709
	7000003279	 0002				00000000000126882889	20.160.104.115.709
	7000003279	 0003		00000000000126882890			20.160.104.115.709
	7000003279	 0004				00000000000126882890	20.160.104.115.709
	7000003280	 0001		00000000000126882893			20.160.104.115.919
	7000003280	 0002				00000000000126882893	20.160.104.115.919
	7000003280	 0003		00000000000126882894			20.160.104.115.919
	7000003280	 0004				00000000000126882894	20.160.104.115.919
	7000003281	 0001		00000000000126882895			20.160.104.120.309
	7000003281	 0002				00000000000126882895	20.160.104.120.309
	7000003281	 0003		00000000000126882896			20.160.104.120.309
	7000003281	 0004				00000000000126882896	20.160.104.120.309
	7000003282	 0001		00000000000014349660			20.160.104.121.303
	7000003282	 0002		00000000000014349662			20.160.104.121.303
	7000003282	 0003		00000000000014349663			20.160.104.121.303
	7000003283	 0001		00000000000127124666			20.160.104.131.438
	7000003283	 0002				00000000000127124666	20.160.104.131.438
	7000003283	 0003		00000000000127124667			20.160.104.131.438
	7000003283	 0004				00000000000127124667	20.160.104.131.438
	7000003283	 0005		00000000000127124668			20.160.104.131.438
	7000003283	 0006				00000000000127124668	20.160.104.131.438
	7000003283	 0007		00000000000127124669			20.160.104.131.438
	7000003283	 0008				00000000000127124669	20.160.104.131.438
	7000003284	 0001		00000000000127124674			20.160.104.132.206
	7000003284	 0002				00000000000127124674	20.160.104.132.206
	7000003284	 0003		00000000000127124675			20.160.104.132.206
	7000003284	 0004				00000000000127124675	20.160.104.132.206
	7000003284	 0005		00000000000127124676			20.160.104.132.206
	7000003284	 0006				00000000000127124676	20.160.104.132.206
	7000003284	 0007		00000000000127124677			20.160.104.132.206
	7000003284	 0008				00000000000127124677	20.160.104.132.206
	7000003285	 0001		00000000000127124662			20.160.104.132.545
	7000003285	 0002				00000000000127124662	20.160.104.132.545
	7000003285	 0003		00000000000127124663			20.160.104.132.545
	7000003285	 0004				00000000000127124663	20.160.104.132.545
	7000003285	 0005		00000000000127124664			20.160.104.132.545
	7000003285	 0006				00000000000127124664	20.160.104.132.545
	7000003285	 0007		00000000000127124665			20.160.104.132.545
	7000003285	 0008				00000000000127124665	20.160.104.132.545
	7000003286	 0001		00000000000014467892			20.160.104.133.809
	7000003286	 0002		00000000000014467893			20.160.104.133.809
	7000003286	 0003		00000000000014467895			20.160.104.133.809
	7000003287	 0001		00000000000126882899			20.160.104.142.714
	7000003287	 0002				00000000000126882899	20.160.104.142.714
	7000003287	 0003		00000000000126882900			20.160.104.142.714
	7000003287	 0004				00000000000126882900	20.160.104.142.714
	7000003288	 0001		00000000000126882901			20.160.104.143.144
	7000003288	 0002				00000000000126882901	20.160.104.143.144
	7000003288	 0003		00000000000126882902			20.160.104.143.144
	7000003288	 0004				00000000000126882902	20.160.104.143.144
	7000003289	 0001		00000000000126882905			20.160.104.143.621
	7000003289	 0002				00000000000126882905	20.160.104.143.621
	7000003289	 0003		00000000000126882906			20.160.104.143.621
	7000003289	 0004				00000000000126882906	20.160.104.143.621
	7000003290	 0001		00000000000126882897			20.160.104.144.200
	7000003290	 0002				00000000000126882897	20.160.104.144.200
	7000003290	 0003		00000000000126882898			20.160.104.144.200
	7000003290	 0004				00000000000126882898	20.160.104.144.200
	7000003291	 0001		00000000000126882903			20.160.104.144.438
	7000003291	 0002				00000000000126882903	20.160.104.144.438
	7000003291	 0003		00000000000126882904			20.160.104.144.438
	7000003291	 0004				00000000000126882904	20.160.104.144.438
	7000003292	 0001		00000000000014349664			20.160.104.144.807
	7000003292	 0002		00000000000014349665			20.160.104.144.807
	7000003292	 0003		00000000000014349666			20.160.104.144.807
	7000003292	 0004		00000000000014349667			20.160.104.144.807
	7000003292	 0005		00000000000014349668			20.160.104.144.807
	7000003293	 0001		00000000000127124670			20.160.104.144.938
	7000003293	 0002				00000000000127124670	20.160.104.144.938
	7000003293	 0003		00000000000127124671			20.160.104.144.938
