INDEX,/BIC/GEWTST75L,WM_LGNUM,OI_EBELN,OI_EBELP,WM_DOCNO,WM_ITEMNO,/BIC/GEWHUGUID,RECORDMODE,CALYEAR,CALMONTH,CALWEEK,CALDAY,WEEKDAY1,WM_PRODNO,WM_HUIDENT,/BIC/GEWPWAGEN,/BIC/G0WM_TU_N,WM_TUSRACT,WM_LICNUM,WM_LGPLA,/BIC/GEWTSTP00,/BIC/GEWVBELN,/BIC/GEWTSTP10,/BIC/GEWSTAT10,/BIC/GEWTSTP20,/BIC/GEWSTAT20,/BIC/GEWTSTP30,/BIC/GEWSTAT30,/BIC/GEWTSTP40,/BIC/GEWSTAT40,/BIC/GEWTSTP45,/BIC/GEWSTAT45,/BIC/GEWTSTP50,/BIC/GEWSTAT50,/BIC/GEWTSTP60,/BIC/GEWSTAT60,/BIC/GEWTSTP65,/BIC/GEWSTAT65,/BIC/GEWTSTP70,/BIC/GEWSTAT70,/BIC/GEWTSTP75,/BIC/GEWSTAT75,/BIC/GEWTSTP80,/BIC/GEWSTAT80,/BIC/GEWTSTP90,/BIC/GEWSTAT90,/BIC/GEWTSTP95,/BIC/GEWSTAT95,/BIC/GEWSTAT15,/BIC/GEWSTAT99,/BIC/GEWSTATTL,/BIC/GEWLSTAT,/BIC/GEWTSTPUP,WM_COUNT2,/BIC/GEW2030L,/BIC/GEW3040L,/BIC/GEW4045T,/BIC/GEW6565T,/BIC/GEW6575L,/BIC/GEW7080L,/BIC/GEW7575T,/BIC/GEW8090L,/BIC/GEW2080L,/BIC/GEWTST45L,/BIC/GEWTST65L,RECORD
226,0,LOCM,5100043231,10,00000000000000000000000021000000309,10,AE2340D55A031ED5A4D09A90BEDD8C0C,,2015,201511,201548,2015-11-26,4,03L105266DE,00000000001000000586,,000000200000000031,171,TAX-002,LMWALKWR03,20151126142751,,20151126142804,3,20151126142805,3,20151203065742,1,20151203071735,3,20151203071739,3,20151203071739,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203071834,1,577777,1193,4,0,0,0,0,0,0,20151203071739,0,226
227,0,LOCM,5100043232,10,00000000000000000000000021000000310,10,AE2340D55A031ED5A3A9BFC1E14B0665,,2015,201511,201548,2015-11-26,4,06E103403Q,00000000000013939420,,000000200000000093,139,CSU-002,LMWALKWL01,20151126144220,,20151126144305,3,20151126144306,3,20151126144442,3,20151126144516,3,20151126144518,3,20151126144518,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151126214826,1,96,34,8,0,0,0,0,0,0,20151126144518,0,227
228,0,LOCM,5100043233,10,00000000000000000000000021000000238,10,AE2340D55A031ED5A2D5A99B99921D55,,2015,201511,201548,2015-11-26,4,059103403AS,00000000001000000040,,000000200000000094,151,CSU-003,LMWALKWL02,20151126145300,,20151126145327,3,20151126145329,3,20151126145733,3,20151126150018,3,20151126150147,1,20151126150147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151126215926,1,244,165,89,0,0,0,0,0,0,20151126150147,0,228
229,0,LOCM,5100043233,10,00000000000000000000000021000000238,10,AE2340D55A031ED5A2D634CDB8DBDA72,,2015,201511,201548,2015-11-26,4,059103403AS,00000000001000000041,,000000200000000094,151,CSU-003,LMWALKWL02,20151126145300,,20151126145327,3,20151126145329,3,20151126145821,3,20151126150043,3,20151126150147,1,20151126150147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151126215926,1,292,142,89,0,0,0,0,0,0,20151126150147,0,229
230,0,LOCM,5100043234,10,00000000000000000000000021000000311,10,00000000000000000000000000000000,,2015,201511,201548,2015-11-26,4,059103403AS,,,,0,,,20151126145303,,20151126145326,3,20151126145329,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST20,20151126215926,1,0,0,0,0,0,0,0,0,0,0,0,230
231,0,LOCM,5100043235,10,00000000000000000000000021000000239,10,AE2340D55A031EE5A2D64E9497D347BC,,2015,201511,201548,2015-11-26,4,059103403AS,00000000001000000042,,000000200000000094,151,CSU-003,LMWALKWL02,20151126145303,,20151126145328,3,20151126145329,3,20151126145904,3,20151126150107,3,20151126150147,3,20151126150147,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151126215926,1,335,123,89,0,0,0,0,0,0,20151126150147,0,231
232,0,LOCM,5100043236,10,00000000000000000000000021000000240,10,AE2340D55A031EE5A2D656AB605B87BC,,2015,201511,201548,2015-11-26,4,059103403AS,00000000001000000043,,000000200000000035,179,12-09-01,LMWALKWL03,20151126151215,,20151126151234,3,20151126151235,3,20151126151340,3,20151209083040,1,20151209083053,3,20151209083053,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151209083148,1,65,1099020,13,0,0,0,0,0,0,20151209083053,0,232
233,0,LOCM,5100043238,10,00000000000000000000000021000000325,10,AE2340D55A031EE5A389D47E20ED59A5,,2015,201512,201550,2015-12-07,1,06E103023CQ,00000000000013939352,,000000200000000034,177,12-07-2,LMWALKWL01,20151207084957,,20151207085311,1,20151207085313,3,20151207092434,3,20151207092528,3,20151207092530,3,20151207092530,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151207155608,1,1881,54,17,0,0,0,0,0,0,20151207092530,0,233
234,0,LOCM,5100043239,10,00000000000000000000000021000000326,10,AE2340D55A031EE5A389D47E15D059A5,,2015,201512,201550,2015-12-07,1,06E103023CQ,00000000000013939351,,000000200000000034,177,12-07-2,LMWALKWL01,20151207085300,,20151207085311,3,20151207085312,3,20151207092314,3,20151207092521,3,20151207092530,3,20151207092530,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151207155948,1,1802,127,17,0,0,0,0,0,0,20151207092530,0,234
235,0,LOCM,5100043240,10,00000000000000000000000021000000327,10,0A63B21C04021ED5A2C0792D7B23184D,,2015,201512,201550,2015-12-07,1,059103601CJ,00000000000013939193,,000000200000000034,177,12-07-2,LMWALKWL01,20151207090919,,20151207091004,3,20151207091005,3,20151207092345,3,20151207092513,3,20151207092530,3,20151207092530,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151207161547,1,820,88,17,0,0,0,0,0,0,20151207092530,0,235
236,0,LOCM,5100043241,10,,0,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06F141015,,,,0,,,20151216130733,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151216201404,1,0,0,0,0,0,0,0,0,0,0,0,236
237,0,LOCM,5100043301,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182111,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,237
238,0,LOCM,5100043302,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182111,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,238
239,0,LOCM,5100043303,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182111,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,239
240,0,LOCM,5100043304,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182111,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,240
241,0,LOCM,5100043305,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,241
242,0,LOCM,5100043306,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,242
243,0,LOCM,5100043307,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,243
244,0,LOCM,5100043308,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,244
245,0,LOCM,5100043309,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,245
246,0,LOCM,5100043310,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,246
247,0,LOCM,5100043311,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,247
248,0,LOCM,5100043312,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,248
249,0,LOCM,5100043313,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,249
250,0,LOCM,5100043314,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182114,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,250
251,0,LOCM,5100043315,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182114,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,251
252,0,LOCM,5100043316,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182114,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,252
253,0,LOCM,5100043317,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182114,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,253
254,0,LOCM,5100043318,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,254
255,0,LOCM,5100043319,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,255
256,0,LOCM,5100043320,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,256
257,0,LOCM,5100043321,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,257
258,0,LOCM,5100043322,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182116,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,258
259,0,LOCM,5100043323,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,06E103023AS,,,,0,,,20151202182116,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203012734,1,0,0,0,0,0,0,0,0,0,0,0,259
260,0,LOCM,5100043324,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184916,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,260
261,0,LOCM,5100043325,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184916,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,261
262,0,LOCM,5100043326,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184916,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,262
263,0,LOCM,5100043327,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184917,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,263
264,0,LOCM,5100043328,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184917,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,264
265,0,LOCM,5100043329,10,,0,00000000000000000000000000000000,,2015,201512,201549,2015-12-02,3,03L141016S,,,,0,,,20151202184917,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151203015534,1,0,0,0,0,0,0,0,0,0,0,0,265
266,0,LOCM,5100043330,10,00000000000000000000000021000000251,10,AE2340D55A031EE5A3D4ACFB8F3D47BC,,2015,201512,201549,2015-12-03,4,03L105266DE,00000000001000000418,,000000200000000033,175,TAX-004,LMWALKWR01,20151203064109,,20151203064138,3,20151203064142,3,20151203065159,3,20151203072417,1,20151203072420,3,20151203072420,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203134735,1,617,1938,3,0,0,0,0,0,0,20151203072420,0,266
267,0,LOCM,5100043331,10,00000000000000000000000021000000322,10,AE2340D55A031EE5A3D454A1DBEBCFB5,,2015,201512,201549,2015-12-03,4,03L105266DE,00000000001000000368,,000000200000000028,145,TXA-002,LMWALKWL04,20151203064111,,20151203064138,3,20151203064140,3,20151203064722,3,20151203071413,1,20151203071415,3,20151203071415,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203134735,1,342,1611,2,0,0,0,0,0,0,20151203071415,0,267
268,0,LOCM,5100043332,10,00000000000000000000000021000000250,10,AE2340D55A031ED5A4BC87EC0B1A513D,,2015,201512,201549,2015-12-03,4,03L105266DE,00000000001000000548,,000000200000000030,149,TAX-001,LMWALKWL05,20151203064112,,20151203064138,3,20151203064142,3,20151203065116,3,20151203071639,1,20151203071641,3,20151203071641,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203134735,1,574,1523,2,0,0,0,0,0,0,20151203071641,0,268
269,0,LOCM,5100043333,10,00000000000000000000000021000000321,10,AE2340D55A031EE5A3D454A152540FB5,,2015,201512,201549,2015-12-03,4,03L105266DE,00000000001000000367,,000000200000000027,143,TXA-001,LMWALKWR02,20151203064112,,20151203064138,3,20151203064141,3,20151203065019,3,20151203071241,2,20151203071243,3,20151203071243,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203134735,1,518,1342,2,0,0,0,0,0,0,20151203071243,0,269
270,0,LOCM,5100043334,10,00000000000000000000000021000000252,10,AE2340D55A031EE5A3D4ACFB7A27C7BC,,2015,201512,201549,2015-12-03,4,03L105266DE,00000000001000000417,,000000200000000032,173,TAX-003,LMWALKWR01,20151203064112,,20151203064138,3,20151203064143,3,20151203065232,3,20151203072354,1,20151203072357,3,20151203072357,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151203134735,1,649,1882,3,0,0,0,0,0,0,20151203072357,0,270
271,0,LOCM,5100043335,10,00000000000000000000000021000000254,10,0A63B21C04021ED5A2C0792D9C3CD84D,,2015,201512,201550,2015-12-09,3,059103601CJ,00000000000013939195,,000000200000000035,179,12-09-01,LMWALKWL03,20151209081854,,20151209082028,1,20151209082029,3,20151209082923,3,20151209083050,3,20151209083053,3,20151209083053,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151209152549,1,534,87,13,0,0,0,0,0,0,20151209083053,0,271
272,0,LOCM,5100043336,10,00000000000000000000000021000000329,20,AE2340D55A031ED5A39FD87A0CAE0665,,2015,201512,201550,2015-12-09,3,059103601CJ,00000000000013939373,,000000200000000036,181,12-09-02,LMWALKWL03,20151209084410,,20151209084522,1,20151209085345,1,20151209090627,3,20151209090722,3,20151209090724,3,20151209090725,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151209155049,1,762,55,2,0,0,0,0,0,0,20151209090724,0,272
273,0,LOCM,5100043336,10,00000000000000000000000021000000329,30,0A63B21C04021ED5A3A60FC0B8484193,,2015,201512,201550,2015-12-09,3,059103601CJ,00000000001000000102,,000000200000000037,183,12-09-03,LMWALKWL03,20151209084410,,20151209084522,1,20151209085345,1,20151209090956,3,20151209091033,3,20151209091332,1,20151209091332,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151209155049,1,971,37,179,0,0,0,0,0,0,20151209091332,0,273
274,0,LOCM,5100043337,10,00000000000000000000000021000000331,10,AE2340D55A031ED5A8E0CD6CF1A00E3E,,2015,201512,201551,2015-12-15,2,079103373APROH,00000000000013940262,,000000200000000100,164,TRE-724,LMWALKWR01,20151215092954,,20151215093036,3,20151215093038,3,20151215093849,3,20151215093956,3,20151215093957,3,20151215093957,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151215163600,1,491,67,1,0,0,0,0,0,0,20151215093957,0,274
275,0,LOCM,5100043338,10,00000000000000000000000021000000256,10,0A63B21C04021ED5A8E06FAE55E299B5,,2015,201512,201551,2015-12-15,2,079103373APROH,00000000000013940260,,000000200000000101,166,OIU-789,LMWALKWR02,20151215104214,,20151215104228,3,20151215104229,3,20151215105835,3,20151215110318,3,20151215110320,3,20151215110320,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20151215174901,1,966,283,2,0,0,0,0,0,0,20151215110320,0,275
276,0,LOCM,5100043339,10,,0,00000000000000000000000000000000,,2015,201512,201551,2015-12-15,2,079103373APROH,,,,0,,,20151215123252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20151215193902,1,0,0,0,0,0,0,0,0,0,0,0,276
277,0,LOCM,5100043340,10,00000000000000000000000021000000333,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06H103023L,,,,0,,,20151216124841,,20151216124958,1,20151216125001,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142738,1,0,0,0,0,0,0,0,0,0,0,0,277
278,0,LOCM,5100043341,10,00000000000000000000000021000000258,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06H103023L,,,,0,,,20151216124845,,20151216124958,1,20151216125000,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142738,1,0,0,0,0,0,0,0,0,0,0,0,278
279,0,LOCM,5100043342,10,00000000000000000000000021000000334,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06H103023L,,,,0,,,20151216124846,,20151216124958,1,20151216125000,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142738,1,0,0,0,0,0,0,0,0,0,0,0,279
280,0,LOCM,5100043343,10,00000000000000000000000021000000259,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06H103023L,,,,0,,,20151216124846,,20151216124959,1,20151216125001,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142738,1,0,0,0,0,0,0,0,0,0,0,0,280
281,0,LOCM,5100043344,10,00000000000000000000000021000000335,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06H103023L,,,,0,,,20151216124847,,20151216124959,1,20151216125002,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160331142738,1,0,0,0,0,0,0,0,0,0,0,0,281
282,0,LOCM,5100043345,10,00000000000000000000000021000000337,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06K103023N,,,,0,,,20151216143728,,20151216143758,3,20151216143759,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160121084007,1,0,0,0,0,0,0,0,0,0,0,0,282
283,0,LOCM,5100043346,10,00000000000000000000000021000000263,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06K103023N,,,,0,,,20151216143730,,20151216143757,3,20151216143758,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160121084007,1,0,0,0,0,0,0,0,0,0,0,0,283
284,0,LOCM,5100043347,10,00000000000000000000000021000000338,10,00000000000000000000000000000000,,2015,201512,201551,2015-12-16,3,06K103023N,,,,0,,,20151216143731,,20151216143758,3,20151216143800,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,X,1,ST99,20160121084007,1,0,0,0,0,0,0,0,0,0,0,0,284
285,0,LOCM,5100043401,10,,0,00000000000000000000000000000000,,2016,201601,201601,2016-01-05,2,06K103403AG,,,,0,,,20160105142152,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160107063657,1,0,0,0,0,0,0,0,0,0,0,0,285
286,0,LOCM,5100043402,10,00000000000000000000000021000000405,10,0A63B21C04021EE5AD8E234EB9D503D2,,2016,201601,201601,2016-01-06,3,059103353EF,00000000001000001566,,000000200000000151,201,TTT-666,LMWALKWR01,20160106123550,,20160106124138,1,20160106124139,3,20160106134657,1,20160106134944,3,20160106134947,3,20160106134947,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160107094849,1,3918,167,3,0,0,0,0,0,0,20160106134947,0,286
287,0,LOCM,5100043403,10,00000000000000000000000021000000512,10,0A63B21C04021ED5AD90730CF5624EF1,,2016,201601,201601,2016-01-06,3,059103353EF,00000000000013940339,,000000200000000152,203,TTT-777,LMWALKWL01,20160106145839,,20160106145933,2,20160106145934,3,20160106150824,3,20160106151233,3,20160106151236,3,20160106151237,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160107094849,1,530,249,3,0,0,0,0,0,0,20160106151236,0,287
288,0,LOCM,5100043404,10,00000000000000000000000021000000408,10,0A63B21C04021ED5AD90730D929ECEF1,,2016,201601,201601,2016-01-06,3,059103353EF,00000000000013940340,,000000200000000201,211,LKW107729,LMWALKWL02,20160106152101,,20160106152136,3,20160106152137,3,20160106152544,3,20160107063110,1,20160107063115,3,20160107063115,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160107094849,1,247,54326,5,0,0,0,0,0,0,20160107063115,0,288
289,0,LOCM,5100043405,10,00000000000000000000000021000000410,10,AE2340D55A031ED5A8FE49C10051C665,,2016,201601,201601,2016-01-07,4,06H103023L,00000000000013940270,,000000200000000203,215,LKW10810,LMWALKWR02,20160107064307,,20160107064338,3,20160107064338,3,20160107071021,3,20160107071107,3,20160107071114,3,20160107071114,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160107153842,1,1603,46,7,0,0,0,0,0,0,20160107071114,0,289
290,0,LOCM,5100043405,10,00000000000000000000000021000000410,10,AE2340D55A031ED5A8FE49C16ED50665,,2016,201601,201601,2016-01-07,4,06H103023L,00000000000013940271,,000000200000000203,215,LKW10810,LMWALKWR02,20160107064307,,20160107064338,3,20160107064338,3,20160107071033,3,20160107071111,3,20160107071114,3,20160107071114,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160107153842,1,1615,38,7,0,0,0,0,0,0,20160107071114,0,290
291,0,LOCM,5100043406,10,00000000000000000000000021000000608,20,0A220EF637021EE5ADBC2EC113E6C773,,2016,201601,201601,2016-01-08,5,059103353EF,00000000000013940346,,000000200000000237,324,LKW1271435,LMWALKWL02,20160108085939,,20160108090204,1,20160108090205,3,20160108093337,3,20160127133651,1,20160127133754,1,20160127133754,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160127133818,1,1892,1656194,123,0,0,0,0,0,0,20160127133754,0,291
292,0,LOCM,5100043406,10,00000000000000000000000021000000608,20,0A220EF637021EE5ADBC2EC160B54773,,2016,201601,201601,2016-01-08,5,059103353EF,00000000000013940347,,000000200000000237,324,LKW1271435,LMWALKWL02,20160108085939,,20160108090204,1,20160108090205,3,20160108093551,2,20160127133655,1,20160127133754,2,20160127133754,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160127133818,1,2026,1656064,123,0,0,0,0,0,0,20160127133754,0,292
293,0,LOCM,5100043407,10,,0,00000000000000000000000000000000,,2016,201601,201601,2016-01-08,5,059103353EF,,,,0,,,20160108085942,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,1,ST00,20160112090720,1,0,0,0,0,0,0,0,0,0,0,0,293
294,0,LOCM,5100043408,10,00000000000000000000000022000000201,10,AE2340D55A031ED5ADBE932D76FD0DE7,,2016,201601,201601,2016-01-08,5,059103601CJ,00000000000013940451,,000000200000000185,359,LKW001,WAENGPASS1,20160108104541,,20160108104729,1,20160108104730,3,20160203193312,1,20160203194142,3,20160203194321,1,20160203194322,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160203194425,1,2277942,510,99,0,0,0,0,0,0,20160203194321,0,294
295,0,LOCM,5100043409,10,00000000000000000000000022000000300,10,0A63B21C04021ED5ADC0BDECFEE9589B,,2016,201601,201601,2016-01-08,5,04E103404N,00000000000013940453,,000000200000000184,357,LKW001,WAENGPASS1,20160108124839,,20160108125144,1,20160108125628,1,20160108130706,3,20160203185533,1,20160203185545,3,20160203185545,3,0,,0,,0,,0,,0,,0,,0,,,,1,ST50,20160203185624,1,638,2267307,12,0,0,0,0,0,0,20160203185545,0,295
