INDEX,CHNGID,RECORDTP,REQUID,WM_COUNT2,/BIC/G0WM_TU_N,CALWEEK,/BIC/GEWLSTAT,CALDAY,CALMONTH,CALYEAR,WEEKDAY1,WM_MATNR,WM_LICNUM,WM_VLTYP,WM_NLTYP,WM_VLPLA,/BIC/GEWVOND,/BIC/GEWVONZ,/BIC/GEWKPI,WM_NLENR,/BIC/GEWZEITD,/BIC/GEWBISD,/BIC/GEWBISZ,/BIC/GEWERSTAT,RECORD
1867,0,0,,1,000000200000000356,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943889,20160303155222,2016-03-03,16:52:22,,1867
1868,0,0,,1,000000200000000356,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:52:22,KPI5,00000000000013943889,20160303155239,2016-03-03,16:52:39,,1868
1869,0,0,,1,000000200000000356,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943890,20160303151644,2016-03-03,16:16:44,,1869
1870,0,0,,1,000000200000000356,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943890,20160303155218,2016-03-03,16:52:18,,1870
1871,0,0,,1,000000200000000356,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:52:18,KPI5,00000000000013943890,20160303155239,2016-03-03,16:52:39,,1871
1872,0,0,,1,000000200000000300,201609,,2016-03-02,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-02,17:07:31,KPI3,00000000000013943742,20160302161817,2016-03-02,17:18:17,,1872
1873,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-02,17:18:17,KPI4,00000000000013943742,20160303153835,2016-03-03,16:38:35,,1873
1874,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:38:35,KPI5,00000000000013943742,20160303154212,2016-03-03,16:42:12,,1874
1875,0,0,,1,000000200000000300,201609,,2016-03-02,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-02,16:56:12,KPI3,00000000000013943740,20160302155700,2016-03-02,16:57:00,,1875
1876,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-02,16:57:00,KPI4,00000000000013943740,20160303153824,2016-03-03,16:38:24,,1876
1877,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:38:24,KPI5,00000000000013943740,20160303154212,2016-03-03,16:42:12,,1877
1878,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:08:18,KPI3,00000000000013943961,20160303151528,2016-03-03,16:15:28,,1878
1879,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:15:28,KPI4,00000000000013943961,20160303154354,2016-03-03,16:43:54,,1879
1880,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:43:54,KPI5,00000000000013943961,20160303154420,2016-03-03,16:44:20,,1880
1881,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:08:18,KPI3,00000000000013943960,20160303151541,2016-03-03,16:15:41,,1881
1882,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:15:41,KPI4,00000000000013943960,20160303154322,2016-03-03,16:43:22,,1882
1883,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:43:22,KPI5,00000000000013943960,20160303154420,2016-03-03,16:44:20,,1883
1884,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:07:12,KPI3,00000000000013943942,20160303151644,2016-03-03,16:16:44,,1884
1885,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943942,20160303154527,2016-03-03,16:45:27,,1885
1886,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:45:27,KPI5,00000000000013943942,20160303154551,2016-03-03,16:45:51,,1886
1887,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943893,20160303151644,2016-03-03,16:16:44,,1887
1888,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943893,20160303155149,2016-03-03,16:51:49,,1888
1889,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:49,KPI5,00000000000013943893,20160303155158,2016-03-03,16:51:58,,1889
1890,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943894,20160303151644,2016-03-03,16:16:44,,1890
1891,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943894,20160303155145,2016-03-03,16:51:45,,1891
1892,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:45,KPI5,00000000000013943894,20160303155158,2016-03-03,16:51:58,,1892
1893,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:07:12,KPI3,00000000000013943943,20160303151644,2016-03-03,16:16:44,,1893
1894,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943943,20160303154523,2016-03-03,16:45:23,,1894
1895,0,0,,1,000000200000000352,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:45:23,KPI5,00000000000013943943,20160303154551,2016-03-03,16:45:51,,1895
1896,0,0,,1,000000200000000300,201609,,2016-03-02,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-02,16:49:42,KPI3,00000000000013943738,20160302155051,2016-03-02,16:50:51,,1896
1897,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-02,16:50:51,KPI4,00000000000013943738,20160303133904,2016-03-03,14:39:04,,1897
1898,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:39:04,KPI5,00000000000013943738,20160303154212,2016-03-03,16:42:12,,1898
1899,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:08:18,KPI3,00000000000013943963,20160303151451,2016-03-03,16:14:51,,1899
1900,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:14:51,KPI4,00000000000013943963,20160303154404,2016-03-03,16:44:04,,1900
1901,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:44:04,KPI5,00000000000013943963,20160303154420,2016-03-03,16:44:20,,1901
1902,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:08:18,KPI3,00000000000013943962,20160303151506,2016-03-03,16:15:06,,1902
1903,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:15:06,KPI4,00000000000013943962,20160303154400,2016-03-03,16:44:00,,1903
1904,0,0,,1,000000200000000351,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:44:00,KPI5,00000000000013943962,20160303154420,2016-03-03,16:44:20,,1904
1905,0,0,,1,000000200000000300,201609,,2016-03-02,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-02,18:00:49,KPI3,00000000000013943745,20160302170521,2016-03-02,18:05:21,,1905
1906,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-02,18:05:21,KPI4,00000000000013943745,20160303153819,2016-03-03,16:38:19,,1906
1907,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:38:19,KPI5,00000000000013943745,20160303154212,2016-03-03,16:42:12,,1907
1908,0,0,,1,000000200000000300,201609,,2016-03-02,201603,2016,3,038105101AAROH,LKW001,,,,2016-03-02,18:00:49,KPI3,00000000000013943746,20160302170458,2016-03-02,18:04:58,,1908
1909,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-02,18:04:58,KPI4,00000000000013943746,20160303153839,2016-03-03,16:38:39,,1909
1910,0,0,,1,000000200000000300,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:38:39,KPI5,00000000000013943746,20160303154212,2016-03-03,16:42:12,,1910
1911,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943891,20160303151644,2016-03-03,16:16:44,,1911
1912,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943891,20160303155156,2016-03-03,16:51:56,,1912
1913,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:56,KPI5,00000000000013943891,20160303155158,2016-03-03,16:51:58,,1913
1914,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943892,20160303151644,2016-03-03,16:16:44,,1914
1915,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943892,20160303155152,2016-03-03,16:51:52,,1915
1916,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:52,KPI5,00000000000013943892,20160303155158,2016-03-03,16:51:58,,1916
1917,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943925,20160303151711,2016-03-03,16:17:11,,1917
1918,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943925,20160303154613,2016-03-03,16:46:13,,1918
1919,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:13,KPI5,00000000000013943925,20160303154704,2016-03-03,16:47:04,,1919
1920,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943926,20160303151711,2016-03-03,16:17:11,,1920
1921,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943926,20160303154609,2016-03-03,16:46:09,,1921
1922,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:09,KPI5,00000000000013943926,20160303154704,2016-03-03,16:47:04,,1922
1923,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943895,20160303151644,2016-03-03,16:16:44,,1923
1924,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:44,KPI4,00000000000013943895,20160303155142,2016-03-03,16:51:42,,1924
1925,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:42,KPI5,00000000000013943895,20160303155158,2016-03-03,16:51:58,,1925
1926,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943896,20160303151657,2016-03-03,16:16:57,,1926
1927,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943896,20160303155138,2016-03-03,16:51:38,,1927
1928,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:38,KPI5,00000000000013943896,20160303155158,2016-03-03,16:51:58,,1928
1929,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-03,14:08:37,KPI3,00000000000013942197,20160302091042,2016-03-02,10:10:42,,1929
1930,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-02,10:10:42,KPI4,00000000000013942197,20160302091217,2016-03-02,10:12:17,,1930
1931,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-02,10:12:17,KPI5,00000000000013942197,20160302091251,,00:00:00,,1931
1932,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943911,20160303151657,2016-03-03,16:16:57,,1932
1933,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943911,20160303155022,2016-03-03,16:50:22,,1933
1934,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:50:22,KPI5,00000000000013943911,20160303155104,2016-03-03,16:51:04,,1934
1935,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943912,20160303151657,2016-03-03,16:16:57,,1935
1936,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943912,20160303155017,2016-03-03,16:50:17,,1936
1937,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:50:17,KPI5,00000000000013943912,20160303155104,2016-03-03,16:51:04,,1937
1938,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943897,20160303151657,2016-03-03,16:16:57,,1938
1939,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943897,20160303155134,2016-03-03,16:51:34,,1939
1940,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:34,KPI5,00000000000013943897,20160303155158,2016-03-03,16:51:58,,1940
1941,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943898,20160303151657,2016-03-03,16:16:57,,1941
1942,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943898,20160303155131,2016-03-03,16:51:31,,1942
1943,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:31,KPI5,00000000000013943898,20160303155158,2016-03-03,16:51:58,,1943
1944,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-03,10:06:42,KPI3,00000000000013941682,20160302090841,2016-03-02,10:08:41,,1944
1945,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-02,10:08:41,KPI4,00000000000013941682,20160302091210,2016-03-02,10:12:10,,1945
1946,0,0,,1,000000200000000325,201609,,2016-03-02,201603,2016,3,038105101AAROH,,,,,2016-03-02,10:12:10,KPI5,00000000000013941682,20160302091251,,00:00:00,,1946
1947,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,15:36:55,KPI3,00000000000013943902,20160303151711,2016-03-03,16:17:11,,1947
1948,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943902,20160303155057,2016-03-03,16:50:57,,1948
1949,0,0,,1,000000200000000354,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:50:57,KPI5,00000000000013943902,20160303155104,2016-03-03,16:51:04,,1949
1950,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943917,20160303151711,2016-03-03,16:17:11,,1950
1951,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943917,20160303154645,2016-03-03,16:46:45,,1951
1952,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:45,KPI5,00000000000013943917,20160303154704,2016-03-03,16:47:04,,1952
1953,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943918,20160303151711,2016-03-03,16:17:11,,1953
1954,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943918,20160303154641,2016-03-03,16:46:41,,1954
1955,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:41,KPI5,00000000000013943918,20160303154704,2016-03-03,16:47:04,,1955
1956,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943899,20160303151657,2016-03-03,16:16:57,,1956
1957,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943899,20160303155127,2016-03-03,16:51:27,,1957
1958,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:27,KPI5,00000000000013943899,20160303155158,2016-03-03,16:51:58,,1958
1959,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943900,20160303151657,2016-03-03,16:16:57,,1959
1960,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943900,20160303155123,2016-03-03,16:51:23,,1960
1961,0,0,,1,000000200000000355,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:51:23,KPI5,00000000000013943900,20160303155158,2016-03-03,16:51:58,,1961
1962,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943915,20160303151711,2016-03-03,16:17:11,,1962
1963,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943915,20160303154654,2016-03-03,16:46:54,,1963
1964,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:54,KPI5,00000000000013943915,20160303154704,2016-03-03,16:47:04,,1964
1965,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943916,20160303151711,2016-03-03,16:17:11,,1965
1966,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943916,20160303154649,2016-03-03,16:46:49,,1966
1967,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:49,KPI5,00000000000013943916,20160303154704,2016-03-03,16:47:04,,1967
1968,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943923,20160303151711,2016-03-03,16:17:11,,1968
1969,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943923,20160303154622,2016-03-03,16:46:22,,1969
1970,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:22,KPI5,00000000000013943923,20160303154704,2016-03-03,16:47:04,,1970
1971,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943924,20160303151711,2016-03-03,16:17:11,,1971
1972,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943924,20160303154617,2016-03-03,16:46:17,,1972
1973,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:17,KPI5,00000000000013943924,20160303154704,2016-03-03,16:47:04,,1973
1974,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943913,20160303151657,2016-03-03,16:16:57,,1974
1975,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:16:57,KPI4,00000000000013943913,20160303154701,2016-03-03,16:47:01,,1975
1976,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:47:01,KPI5,00000000000013943913,20160303154704,2016-03-03,16:47:04,,1976
1977,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,14:17:40,KPI3,00000000000013943914,20160303151711,2016-03-03,16:17:11,,1977
1978,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:17:11,KPI4,00000000000013943914,20160303154657,2016-03-03,16:46:57,,1978
1979,0,0,,1,000000200000000353,201609,,2016-03-03,201603,2016,4,038105101AAROH,LKW001,,,,2016-03-03,16:46:57,KPI5,00000000000013943914,20160303154704,2016-03-03,16:47:04,,1979
1980,0,0,,1,000000200000000296,201609,,2016-03-02,201603,2016,3,06J145713K,LKW3031054,,,,2016-03-02,17:22:06,KPI3,00000000000013941229,20160302162326,2016-03-02,17:23:26,,1980
1981,0,0,,1,000000200000000296,201609,,2016-03-03,201603,2016,4,06J145713K,LKW3031054,,,,2016-03-02,17:23:26,KPI4,00000000000013941229,20160303095547,2016-03-03,10:55:47,,1981
1982,0,0,,1,000000200000000296,201609,,2016-03-03,201603,2016,4,06J145713K,LKW3031054,,,,2016-03-03,10:55:47,KPI5,00000000000013941229,20160303095633,2016-03-03,10:56:33,,1982
1983,0,0,,1,000000200000000296,201609,,2016-03-02,201603,2016,3,06J145713K,LKW3031054,,,,2016-03-02,17:13:30,KPI3,00000000001000001906,20160302161744,2016-03-02,17:17:44,,1983
1984,0,0,,1,000000200000000296,201609,,2016-03-03,201603,2016,4,06J145713K,LKW3031054,,,,2016-03-02,17:17:44,KPI4,00000000001000001906,20160303095553,2016-03-03,10:55:53,,1984
1985,0,0,,1,000000200000000296,201609,,2016-03-03,201603,2016,4,06J145713K,LKW3031054,,,,2016-03-03,10:55:53,KPI5,00000000001000001906,20160303095633,2016-03-03,10:56:33,,1985
1986,0,0,,1,000000200000000332,201609,,2016-03-04,201603,2016,5,038105101AAROH,LKW001,,,,2016-03-03,16:27:19,KPI3,00000000000013943977,20160303232044,2016-03-04,00:20:44,,1986
